"STATIONID","Year","Month","AggGrp_20130430","Use_Biomass_Den_kg_m2","DECSLAT","DECSLON","logbiomass"
50536,2001,10,"menhaden",0.00248120545739713,28.958,-90.302,0.00107623920478251
50549,2001,10,"menhaden",0.0023288149990606,28.82,-90.966,0.00101021565681297
50570,1985,11,"menhaden",0.00353174789999048,28.458,-96.108,0.00153111645447281
50577,1985,11,"menhaden",0.00486857801829271,28.303,-96.373,0.00210926616085345
50590,1985,11,"menhaden",0.00205286356549849,29.319,-94.552,0.000890633456568202
50591,1985,11,"menhaden",0.00345321376869517,29.218,-94.658,0.0014971282178577
50594,1985,11,"menhaden",0.00283205516277387,29.189,-94.822,0.00122820757358505
50726,1985,11,"menhaden",0.000987456975574903,30.203,-88.794,0.000428635520853573
50727,1985,11,"menhaden",0.00491558252676298,30.214,-88.738,0.00212958057974254
50728,1985,11,"menhaden",0.0103411703046471,30.207,-88.633,0.00446805037794612
50729,1985,11,"menhaden",0.0103411703046471,30.204,-88.596,0.00446805037794612
50730,1985,11,"menhaden",0.000987456975574903,30.186,-88.556,0.000428635520853573
50745,1985,11,"menhaden",0.000987456975574903,30.171,-88.892,0.000428635520853573
50746,1985,11,"menhaden",0.0196840324581634,30.131,-88.922,0.00846561860682668
50747,1985,11,"menhaden",0.00147575987558447,30.121,-88.968,0.000640441917485809
50753,1985,11,"menhaden",0.00345067382673428,30.134,-89.031,0.00149602892976052
50759,1985,11,"menhaden",0.00984201622908172,30.121,-89.047,0.00425343631077231
50763,1985,11,"menhaden",0.00492643370231875,30.018,-88.998,0.00213427010820098
50765,1985,11,"menhaden",0.0196840324581635,30.014,-88.996,0.00846561860682678
50766,1985,11,"menhaden",0.000488302900009567,30.057,-88.975,0.000212015495292624
51747,1987,4,"menhaden",0.000679389907769815,29.031,-90.452,0.000294955104585865
51769,1987,9,"menhaden",0.0110681990668835,29.251,-89.884,0.00478045082292584
51850,1992,3,"menhaden",0.00673841741973658,29.157,-89.824,0.00291664172657014
51852,1992,3,"menhaden",0.00918600633183116,28.987,-90.918,0.00397121983304947
51856,1992,3,"menhaden",0.00839587973411292,28.766,-91.216,0.00363106249786874
51932,1994,3,"menhaden",0.4640082806957,28.995,-90.407,0.165543533177481
51933,1994,3,"menhaden",0.00564176047271472,28.997,-90.406,0.00244329964835666
51938,1994,11,"menhaden",0.00451502908667798,28.998,-90.264,0.0019564388449297
51939,1994,11,"menhaden",0.0036946371864265,29.001,-90.264,0.00160160368893847
51957,1994,12,"menhaden",0.00223818567641926,29.008,-90.545,0.000970945515445505
51989,1995,9,"menhaden",9.74322881520935e-05,29.07,-89.633,4.23122438478017e-05
51991,1995,9,"menhaden",0.0216585115519627,29.067,-89.631,0.00930575750953429
51992,1995,9,"menhaden",3.41515647657238e-05,29.108,-89.883,1.48315828666723e-05
51999,1995,9,"menhaden",4.36366715394714e-05,28.637,-90.415,1.89507521873641e-05
52000,1995,9,"menhaden",5.54894563826015e-05,28.603,-90.508,2.40980961218626e-05
52125,1986,6,"menhaden",0.041842132943042,29.386,-89.061,0.0178019166738231
52309,1984,10,"menhaden",0.00295586022139125,30.178,-88.633,0.00128182027455423
52855,1984,11,"menhaden",0.0860473418885431,28.953,-90.663,0.0358487569957638
52975,1984,11,"menhaden",0.00295586022139125,29.09,-91.932,0.00128182027455423
52977,1984,11,"menhaden",0.00236989674137977,29.038,-91.868,0.00102801541285029
52978,1984,11,"menhaden",0.00177091185070136,28.992,-91.655,0.000768417045913881
53383,1987,6,"menhaden",0.00221363981337671,29.555,-94.225,0.000960309058397335
53435,1987,6,"menhaden",0.00376262988559,28.542,-95.933,0.00163102284973656
53461,1987,6,"menhaden",0.00235982714282094,28.262,-96.45,0.00102365255930751
53496,1987,6,"menhaden",5.42558777788408e-05,27.525,-96.818,2.35623891368521e-05
53502,1987,6,"menhaden",0.000111312073707506,27.405,-97.078,4.8339529043681e-05
53605,1987,7,"menhaden",0.0705512031864806,29.682,-93.572,0.0296074439140116
53608,1987,7,"menhaden",0.00733445780690474,29.625,-93.017,0.00317369008055911
53725,1987,7,"menhaden",0.000976605800019135,28.953,-90.5,0.000423927538573816
53812,1989,10,"menhaden",0.00541912775867275,30.152,-88.103,0.00234714327620464
53856,1989,10,"menhaden",0.00170981864216383,26.155,-97.145,0.000741930698474582
53858,1989,10,"menhaden",0.00139454690002419,26.238,-97.062,0.00060522211613892
53938,1989,10,"menhaden",0.000716477164727812,28.023,-96.877,0.000311050662004263
53990,1989,10,"menhaden",0.00645210030014706,28.808,-95.387,0.00279311050102926
53997,1989,10,"menhaden",0.00820669302976841,28.568,-95.928,0.00354957619700116
53999,1989,10,"menhaden",0.00586454436214333,28.595,-95.578,0.00253950000726059
54003,1989,10,"menhaden",0.00214230038056936,29.098,-94.875,0.000929394068297898
54043,1989,10,"menhaden",0.363928971721718,29.568,-94.263,0.134791754490177
54054,1989,11,"menhaden",0.0147970978667656,29.555,-93.945,0.00637921654905091
54056,1989,11,"menhaden",0.0104075851357293,29.673,-93.65,0.00449659781076102
54060,1989,11,"menhaden",0.0103761671946556,29.553,-93.012,0.00448309350736744
54061,1989,11,"menhaden",0.00625386467066077,29.357,-93.04,0.00270756135298751
54112,1989,11,"menhaden",0.00292919489837369,29.098,-92.812,0.00127027364817516
54116,1989,11,"menhaden",0.00144743300887533,29.588,-92.818,0.000628157670195721
54120,1989,11,"menhaden",0.0146353383842668,29.192,-92.377,0.00630998413752675
54122,1989,11,"menhaden",0.0344990064285388,29.07,-92.278,0.0147300778893221
54124,1989,11,"menhaden",0.0663327322316672,29.025,-91.97,0.0278927405486801
54126,1989,11,"menhaden",0.0205145148974742,29.038,-92.452,0.00881918611730125
54148,1989,11,"menhaden",0.00108511755557682,28.703,-91.242,0.000471005064862572
54162,1989,11,"menhaden",0.00309258503339393,28.553,-90.943,0.00134102007266914
54164,1989,11,"menhaden",0.0086804538096514,28.61,-91.095,0.00375360515970444
54166,1989,11,"menhaden",0.0102042757796831,28.683,-91.127,0.0044092023703442
54200,1989,11,"menhaden",0.00418364070007257,28.632,-90.5,0.00181314194217372
54202,1989,11,"menhaden",0.00165845557570839,28.562,-90.663,0.000719661506507077
54214,1989,11,"menhaden",0.0835361196922943,29.045,-90.1,0.034843393110006
54216,1989,11,"menhaden",0.00363697224996907,28.95,-89.968,0.00157665159473349
54230,1989,11,"menhaden",0.0162918833871107,29.018,-90.323,0.0070184571006075
54236,1989,11,"menhaden",0.00610212516447586,29.247,-89.853,0.00264206635043276
54239,1989,11,"menhaden",0.00267105859834293,28.863,-89.87,0.00115847951461755
54254,1989,11,"menhaden",0.00158338966951008,29.06,-88.988,0.000687113555361151
54256,1989,11,"menhaden",0.0840996052739625,29.042,-88.992,0.0350691862923606
54258,1989,11,"menhaden",0.00501563383986583,29.105,-88.807,0.00217281761479112
54260,1989,11,"menhaden",0.0521759160906335,29.175,-88.78,0.0220883567382295
54261,1989,11,"menhaden",0.0132460979193282,29.113,-88.957,0.00571493991892011
54278,1989,11,"menhaden",0.0101295906039611,29.35,-88.793,0.0043770934597819
54280,1989,11,"menhaden",0.00116070095691452,29.31,-88.903,0.000503793700340342
54282,1989,11,"menhaden",0.0140986223968466,29.283,-88.902,0.00608019274877891
54284,1989,11,"menhaden",0.000987456975574903,29.307,-88.935,0.000428635520853573
54849,2002,7,"menhaden",0.00171981057495591,29.124,-90.039,0.000746262711151133
55044,1995,11,"menhaden",0.0103039465063338,30.056,-88.746,0.00445204945817019
55423,1988,7,"menhaden",0.00125574789013517,29.667,-93.367,0.00054502224565548
55425,1988,7,"menhaden",0.00466170031485869,29.733,-93.367,0.00201984641304843
55426,1988,7,"menhaden",0.00333238351534486,29.75,-93.367,0.0014448297437094
55451,1986,11,"menhaden",0.00345067382673428,29.251,-89.903,0.00149602892976052
55464,1986,11,"menhaden",0.0050783501600995,29.075,-90.595,0.00219991819021532
55479,1990,7,"menhaden",0.021420229135015,29.299,-89.828,0.00920445476752699
55480,1990,7,"menhaden",0.0045101487537801,29.047,-90.618,0.00195432886475549
55481,1990,7,"menhaden",0.0198744683029665,29.056,-90.627,0.00854671972431277
55483,1990,7,"menhaden",0.00281525272382829,29.359,-91.954,0.00122093091383732
55485,1990,7,"menhaden",0.00163436696218896,29.659,-92.987,0.000709217150284165
55486,1990,7,"menhaden",0.00947503305649683,29.701,-93.208,0.00409558218022252
55487,1990,7,"menhaden",0.0025879742219224,29.686,-93.303,0.00112249106061545
55488,1990,7,"menhaden",0.00274966588629046,29.754,-93.43,0.00119252594786087
55763,1993,7,"menhaden",0.065963326795684,29.285,-89.75,0.0277422635608731
55765,1993,7,"menhaden",0.00238330526152658,29.088,-90.203,0.0010338248524407
55767,1993,7,"menhaden",0.00424935370079348,29.159,-91.664,0.0018415609072994
55768,1993,7,"menhaden",0.211199469624034,29.327,-91.964,0.0832156719814551
55769,1993,7,"menhaden",0.00981721212394181,29.232,-92.119,0.00424276888149494
55771,1993,7,"menhaden",0.114454205096756,29.692,-93.705,0.0470622272510713
55772,1993,7,"menhaden",0.0297833155204496,29.665,-93.82,0.0127458511384277
55773,1993,7,"menhaden",0.0285324270523688,29.7,-93.316,0.0122179884642933
55774,1993,7,"menhaden",0.0110135577668762,29.748,-93.147,0.00475697955129918
55792,1984,7,"menhaden",0.000455749373342263,29.158,-90.971,0.000197884348563918
55912,1991,6,"menhaden",0.000752247447674184,27.738,-97.102,0.000326574098678866
55963,1991,6,"menhaden",0.0230669401866997,28.852,-95.36,0.00990405091898815
56502,1991,7,"menhaden",0.00643186309590783,29.226,-89.562,0.00278437785047385
56503,1991,7,"menhaden",0.00992130768838705,29.247,-89.964,0.00428753520032858
56510,1991,7,"menhaden",0.00184097790074254,29.564,-92.542,0.000798791490255739
56513,1991,7,"menhaden",0.00155136361405029,29.65,-92.934,0.000673226582313817
56514,1991,7,"menhaden",0.00654251634068871,29.558,-92.624,0.00283212420447844
56579,1992,7,"menhaden",0.00149749072971981,29.053,-90.769,0.00064986549819065
56584,1992,7,"menhaden",0.017858269953571,29.748,-93.136,0.00768730957020931
56586,1992,7,"menhaden",0.00516716795831336,29.783,-93.277,0.00223829467640721
56587,1992,7,"menhaden",0.0031569947158877,29.715,-93.769,0.00136890570562344
56588,1992,7,"menhaden",0.0134362804185213,29.693,-93.429,0.00579644771814839
57076,1995,6,"menhaden",0.0191571174369945,27.972,-96.908,0.0082411417845573
57091,1995,6,"menhaden",0.00539635410874266,28.231,-96.502,0.00233730600313106
57095,1995,6,"menhaden",0.0720459786289555,28.362,-96.21,0.0302134120700241
57096,1995,6,"menhaden",0.0764751749447173,28.43,-96.177,0.0320040188238457
57097,1995,6,"menhaden",0.0793402183887238,28.46,-95.907,0.033158360048551
57111,1995,7,"menhaden",0.00317787910187335,28.724,-95.644,0.00137794704135478
57119,1995,7,"menhaden",0.00100842402041741,29.255,-94.709,0.000437732314671797
57120,1995,7,"menhaden",0.0048937850735325,28.951,-95.031,0.0021201602697265
57151,1995,7,"menhaden",0.00675650549237774,29.526,-94.262,0.00292444462693715
57314,2002,6,"menhaden",0.000620531859184889,30.232,-88.178,0.000269409982192868
57635,1982,6,"menhaden",0.00147575987558447,28.807,-89.52,0.000640441917485809
57642,1982,6,"menhaden",0.000987456975574903,29.122,-89.512,0.000428635520853573
57654,1982,6,"menhaden",0.000987456975574903,28.897,-90.18,0.000428635520853573
57657,1982,6,"menhaden",0.000987456975574903,28.997,-90.418,0.000428635520853573
57658,1982,6,"menhaden",0.000987456975574903,29,-90.493,0.000428635520853573
57805,1982,7,"menhaden",0.00664091944013012,26.307,-97.182,0.00287458026920063
58063,1993,3,"menhaden",0.00288871205337345,29.052,-90.084,0.00125274316733061
58101,1997,6,"menhaden",0.0016038345204033,26.089,-97.139,0.000695978513982406
58102,1997,6,"menhaden",0.0180910751099438,26.034,-97.135,0.00778663030768953
58122,1997,6,"menhaden",0.00233464487305907,26.818,-97.314,0.00101274164898912
58141,1997,6,"menhaden",0.00298308290796009,27.065,-97.34,0.00129360793399482
58142,1997,6,"menhaden",0.000770977009351768,27.069,-97.309,0.000334702053614275
58143,1997,6,"menhaden",0.00382004194391853,26.987,-97.237,0.00165586241473527
58146,1997,6,"menhaden",0.00358674778936019,27.318,-97.224,0.00155491788773731
58161,1997,6,"menhaden",0.00245065449411475,28.054,-96.597,0.00106300372777066
58162,1997,6,"menhaden",0.0397886876304106,27.987,-96.891,0.0169450882212241
58163,1997,6,"menhaden",0.0328195065604804,28.007,-96.798,0.0140244317289069
58164,1997,6,"menhaden",0.0222808311717672,28.286,-96.434,0.00957021739791105
58165,1997,6,"menhaden",0.0189572185412954,28.336,-96.377,0.00815595030527028
58167,1997,6,"menhaden",0.0160049437422801,28.202,-96.51,0.00689582117109784
58168,1997,6,"menhaden",0.00138886383184713,28.155,-96.414,0.000602757421118576
58192,1997,6,"menhaden",0.00772996785671149,28.559,-96.015,0.00334417379530936
58193,1997,6,"menhaden",0.106787041452861,28.513,-95.937,0.0440640656672683
58199,1997,6,"menhaden",0.00601003750226274,28.632,-95.587,0.00260231393074111
58276,1997,7,"menhaden",0.0394529656850905,29.562,-92.911,0.0168048426760842
58277,1997,7,"menhaden",0.00157250387092446,29.552,-92.832,0.000682393361319186
58288,1997,7,"menhaden",0.105807203158345,29.485,-92.493,0.0436794145787825
58366,2001,6,"menhaden",0.00147156162499603,27.688,-97.061,0.000638621323359678
58730,1991,10,"menhaden",0.0197578751694325,29.028,-89.886,0.00849706787922524
58742,1991,10,"menhaden",0.00388958516130281,28.774,-91.313,0.00168594867339352
59036,1984,8,"menhaden",0.00531273555210409,29.25,-94.75,0.00230118434043949
59037,1984,8,"menhaden",0.00592474185344942,29.167,-94.917,0.0025654902424066
59039,1984,8,"menhaden",0.00441425821608649,29.417,-94.5,0.00191286913508693
59040,1984,8,"menhaden",0.00735709702681081,29.517,-94.233,0.00318345047118231
59041,1984,8,"menhaden",0.0179435038990182,29.5,-94,0.0077236752249362
59043,1984,8,"menhaden",0.0133013709962606,29.667,-93.5,0.00573863025204447
59464,1996,7,"menhaden",0.000347778193375267,29.299,-89.755,0.000151011892509346
59465,1996,7,"menhaden",0.000754058682863182,29.02,-90.392,0.000327360116135396
59469,1996,7,"menhaden",0.057249538505669,29.323,-91.923,0.0241775042474222
59470,1996,7,"menhaden",0.000587786503561401,29.47,-92.42,0.000255197441573269
59472,1996,7,"menhaden",0.00736092622150637,29.572,-92.615,0.00318510132068802
59475,1996,7,"menhaden",0.00240946407775596,29.75,-93.596,0.00104515832262866
59552,1996,6,"menhaden",0.00207699758033999,27.668,-96.959,0.000901093127546242
59554,1996,6,"menhaden",0.00114086693421878,27.283,-97.327,0.000495189794965511
59556,1996,6,"menhaden",0.00102666920484967,27.477,-97.174,0.000445648042969793
59557,1996,6,"menhaden",0.00108274667887008,27.933,-96.953,0.000469976521063221
59558,1996,6,"menhaden",0.00118076766070001,27.988,-96.78,0.000512498368211347
59567,1996,6,"menhaden",0.00108274667887008,28.149,-96.594,0.000469976521063221
59568,1996,6,"menhaden",0.00701826096098306,28.408,-96.172,0.00303734598825841
59569,1996,6,"menhaden",0.00335049015234343,28.169,-96.171,0.00145266716798569
59573,1996,6,"menhaden",0.00174669369202898,28.391,-96.185,0.000757917699519587
59574,1996,6,"menhaden",0.00349338738405796,28.282,-95.981,0.00151451500778273
59577,1996,6,"menhaden",0.0106707486540022,28.757,-95.479,0.00460969631125885
59606,1996,7,"menhaden",0.0101071189898156,29.227,-94.839,0.00436743192063958
59610,1996,7,"menhaden",0.0158819398603436,29.253,-94.627,0.00684323959515085
59650,1996,7,"menhaden",0.00258317920410788,29.616,-92.928,0.00112041398128589
60056,1990,6,"menhaden",0.0031634288980386,27.608,-97.13,0.00137169123257207
60075,1990,6,"menhaden",0.0187907251777575,28.333,-96.378,0.00808498259855091
60079,1990,6,"menhaden",0.00600534237136002,28.638,-95.825,0.00260028703823992
60122,1990,6,"menhaden",0.00179206823037056,29.56,-94.275,0.000777588805463246
60127,1990,7,"menhaden",0.081003956219649,29.625,-93.35,0.033827283371644
60486,1992,10,"menhaden",0.000283079128237423,28.348,-96.339,0.00012292230578661
60500,1992,10,"menhaden",0.00898551620580688,28.634,-95.833,0.00388493206739372
60501,1992,10,"menhaden",0.0163593636678601,28.629,-95.83,0.00704729265576728
60502,1992,10,"menhaden",0.0159070960652183,28.457,-95.966,0.00685399386222299
60514,1992,10,"menhaden",0.00341053118287001,28.81,-95.375,0.00147865480475568
60519,1992,10,"menhaden",0.00157250387092446,29.162,-94.898,0.000682393361319186
60557,1992,11,"menhaden",0.00367234321794104,29.228,-93.937,0.00159195707465429
60588,1992,11,"menhaden",0.00809964812977698,29.445,-92.517,0.00350346315507215
60590,1992,11,"menhaden",0.00289458734504907,29.465,-92.532,0.0012552874170061
60591,1992,11,"menhaden",0.00355218587683722,29.507,-92.831,0.00153996122714696
60607,1992,11,"menhaden",0.0122032820933848,29.204,-92.367,0.00526774118531102
60614,1992,11,"menhaden",0.00114086693421878,28.935,-91.801,0.000495189794965511
60622,1992,11,"menhaden",0.00340181728161753,28.691,-91.265,0.00147488325209131
60627,1992,11,"menhaden",0.00245837601117734,28.756,-91.346,0.00106634892917502
60628,1992,11,"menhaden",0.00112126416479213,28.789,-91.249,0.000486686038679028
60637,1992,11,"menhaden",0.00291169961447365,28.54,-90.508,0.00126269766816787
60649,1992,11,"menhaden",0.0267089901036103,29.173,-89.788,0.0114473648225967
60650,1992,11,"menhaden",0.0251294430428701,29.205,-89.859,0.0107787071965233
60659,1992,11,"menhaden",0.00914293977876454,29.01,-90.44,0.00395268611842351
60662,1992,11,"menhaden",0.0466984598583379,28.929,-90.405,0.0198215851350827
60698,1993,10,"menhaden",0.0123951586235857,30.165,-88.846,0.00535005965088583
60699,1993,10,"menhaden",0.00219072993699911,30.236,-88.728,0.000950381288290224
60709,1993,11,"menhaden",0.00153464799834951,29.4,-88.834,0.000665978266846066
60712,1993,11,"menhaden",0.0545617206013704,29.257,-88.853,0.0230720028826845
60713,1993,11,"menhaden",0.00178887088238686,29.387,-88.784,0.000776202696662805
60716,1993,11,"menhaden",0.00363152559281713,29.535,-88.598,0.00157429470710389
60721,1993,11,"menhaden",0.00202345167126137,29.606,-88.981,0.000877886014494014
60753,1985,6,"menhaden",0.00130214106669218,28.868,-90.747,0.00056514481059247
60763,1985,6,"menhaden",0.0117192696002296,29.048,-90.275,0.00506002181504071
61376,1997,7,"menhaden",0.0061774180550762,29.232,-89.64,0.00267456609634499
61377,1997,7,"menhaden",0.00532338184976487,29.272,-89.862,0.00230578351011202
61379,1997,7,"menhaden",0.0131419621136874,29.184,-91.409,0.00567030325066275
61381,1997,7,"menhaden",0.000629700256035727,29.513,-92.454,0.000273389278830885
61382,1997,7,"menhaden",0.00114755586364289,29.529,-92.577,0.000498091440008926
61383,1997,7,"menhaden",0.00293441645268699,29.633,-92.816,0.00127253471140242
61384,1997,7,"menhaden",0.000127534038317716,29.625,-92.864,5.53837975116349e-05
61385,1997,7,"menhaden",0.00445754146956206,29.707,-93.073,0.00193158379686785
61386,1997,7,"menhaden",0.00144227530803982,29.754,-93.556,0.000625920940931116
61387,1997,7,"menhaden",0.000522015671520116,29.067,-90.265,0.000226649373491292
61462,1998,7,"menhaden",0.0389243545376291,29.221,-89.906,0.0165839271501771
61463,1998,7,"menhaden",0.00635894652717594,29.155,-90.097,0.0027529118249911
61465,1998,7,"menhaden",0.00104513709427109,29.079,-91.659,0.000453660245572171
61468,1998,7,"menhaden",0.00919612249312573,29.257,-92.088,0.00397557321387415
61471,1998,7,"menhaden",0.00333608191631141,29.735,-93.388,0.00144643060120961
61472,1998,7,"menhaden",0.000746321612309034,29.626,-92.884,0.000324002467962253
61473,1998,7,"menhaden",0.0199591116543301,29.562,-92.643,0.00858276201796776
61497,1999,7,"menhaden",0.00488293031879995,29.246,-89.655,0.00211546904204271
61498,1999,7,"menhaden",0.00456573831510469,29.196,-90.024,0.00197836204328919
61499,1999,7,"menhaden",0.00371298911214047,29.022,-90.806,0.00160954441803174
61501,1999,7,"menhaden",0.000200914904551377,29.034,-90.351,8.72474700137119e-05
61502,1999,7,"menhaden",0.00555437504337922,29.193,-91.367,0.00240555990819621
61504,1999,7,"menhaden",0.0119426772812646,29.724,-93.314,0.00515591206353997
61505,1999,7,"menhaden",0.0257905394252432,29.674,-92.906,0.0110586893735649
61506,1999,7,"menhaden",0.023829594702097,29.55,-92.567,0.0102276790626848
61561,1999,10,"menhaden",0.00391179748313862,28.951,-90.523,0.00169555787965002
61562,1999,10,"menhaden",0.00166936399092916,28.94,-90.788,0.000724391101424515
61563,1999,10,"menhaden",0.00212129306030912,28.868,-90.781,0.000920290112811423
61571,1999,10,"menhaden",0.000515895415947844,28.967,-90.32,0.000223992758933232
61607,1994,7,"menhaden",0.000217023511115363,29.134,-90.119,9.42418873379028e-05
61609,1994,7,"menhaden",0.00423195846674958,29.024,-90.852,0.00183403815454975
61610,1994,7,"menhaden",0.00503494545787643,29.165,-91.474,0.00218116260792236
61611,1994,7,"menhaden",0.0288641269783433,29.357,-91.859,0.0123580251027959
61613,1994,7,"menhaden",0.00781284640015308,29.713,-93.072,0.00337988992483089
61615,1994,7,"menhaden",0.00640219357790322,29.759,-93.237,0.00277157470069768
61881,1994,7,"menhaden",0.0175864602600448,29.139,-90.049,0.00757131973371249
61882,1994,7,"menhaden",0.00103179083189569,29.137,-90.051,0.000447870050377527
62510,1992,6,"menhaden",0.00282340762015818,26.005,-97.128,0.00122446258337137
62572,1992,6,"menhaden",0.00178701608893435,28.733,-95.521,0.000775398607766868
62577,1992,6,"menhaden",0.00385884079123471,28.872,-95.317,0.0016726480924058
62601,1992,6,"menhaden",0.00380253194770322,29.668,-93.653,0.0016482867928694
62725,1990,10,"menhaden",0.00662579761041565,30.128,-88.133,0.00286805621836747
62846,1990,10,"menhaden",0.0249433757973308,28.895,-95.295,0.0106998729449006
62847,1990,10,"menhaden",0.00256471692923164,28.798,-95.388,0.00111241650227916
62900,1990,11,"menhaden",0.00412102489626632,29.642,-93.635,0.00178606069444511
62901,1990,11,"menhaden",0.00465857731937747,29.392,-93.692,0.00201849640457079
62919,1990,11,"menhaden",0.00460164544384292,29.158,-92.392,0.00199388515798802
62920,1990,11,"menhaden",0.00234295494006414,29.438,-92.475,0.00101634224416209
62922,1990,11,"menhaden",0.00485312309190364,29.303,-92.645,0.00210258663975813
62924,1990,11,"menhaden",0.00114086693421878,29.183,-92.352,0.000495189794965511
62929,1990,11,"menhaden",0.00265575458317841,29.017,-92.082,0.00115185072045459
62934,1990,11,"menhaden",0.00256928286157232,28.495,-91.135,0.00111439438427667
62938,1990,11,"menhaden",0.00326634245469342,28.562,-91.322,0.00141624279420214
62965,1990,11,"menhaden",0.00586603407343527,28.963,-89.537,0.00254014320809546
62966,1990,11,"menhaden",0.00672405547558689,29.158,-89.702,0.00291044611758542
62968,1990,11,"menhaden",0.0116757499125243,29.053,-90.2,0.00504133998569437
62969,1990,11,"menhaden",0.0108928126013472,29.152,-90.068,0.00470510874270332
62972,1990,11,"menhaden",0.00170981864216383,29.01,-89.61,0.000741930698474582
62975,1990,11,"menhaden",0.00557818760009675,29.007,-90.217,0.00241584432422619
62977,1990,11,"menhaden",0.00302158266524129,29.013,-89.887,0.00131027811670266
62989,1990,11,"menhaden",0.00146346002365826,29.333,-88.878,0.000635107998446413
62991,1990,11,"menhaden",0.0169114233712499,29.18,-88.94,0.00728312596462437
62992,1990,11,"menhaden",0.00446411727269312,29.068,-88.873,0.00193442694906497
63625,1983,11,"menhaden",0.00885455925350682,29.02,-90.028,0.00382856101745541
64209,1994,6,"menhaden",0.00607570752424633,28.192,-96.621,0.00263066275062077
64211,1994,6,"menhaden",0.00208400761141404,28.36,-96.32,0.000904131224590902
64283,1994,7,"menhaden",0.00217023511115363,28.923,-93.922,0.000941499864307411
64289,1994,7,"menhaden",0.00823403365607624,29.577,-94.025,0.00356135326833368
64296,1994,7,"menhaden",0.00873507729515992,29.684,-93.238,0.00377712304977589
64391,1994,10,"menhaden",0.000920488950371268,26.093,-97.146,0.000399579395790531
64474,1994,10,"menhaden",0.000886824173220352,29.002,-95.166,0.000384972168754507
64476,1994,10,"menhaden",0.000886824173220352,29.169,-94.791,0.000384972168754507
64512,1994,10,"menhaden",0.0120639048944395,29.599,-93.763,0.00520793608755532
64565,1994,11,"menhaden",0.0961138463266998,29.395,-92.702,0.0398556638780279
64566,1994,11,"menhaden",0.0107135010821731,29.48,-92.498,0.00462806703285492
64567,1994,11,"menhaden",0.00456963248510761,29.276,-92.547,0.00198004557001261
64570,1994,11,"menhaden",0.00308000761454901,29.049,-92.266,0.0013355745754861
64572,1994,11,"menhaden",0.00578994501498878,29.152,-91.96,0.00250728962022971
64573,1994,11,"menhaden",0.00297386933378356,29.041,-91.948,0.00128961841226653
64575,1994,11,"menhaden",0.00216549335774017,28.957,-91.736,0.000939445001628698
64577,1994,11,"menhaden",0.00946755664948363,29.146,-92.134,0.00409236568231238
64599,1994,11,"menhaden",0.00189808235241316,28.646,-91.302,0.000823545360409113
64640,1994,11,"menhaden",0.00310972019742046,30.062,-88.746,0.00134843877332962
64654,1994,11,"menhaden",0.000886824173220352,29.041,-90.1,0.000384972168754507
64700,1999,6,"menhaden",0.00623220755915914,26.226,-97.167,0.0026982141439318
64701,1999,6,"menhaden",0.00104319726250077,26.037,-97.11,0.000452818666088173
64728,1999,6,"menhaden",0.0204352536770641,27.287,-97.21,0.00878545406646848
64737,1999,6,"menhaden",0.0184127159375918,27.459,-97.034,0.00792381329588507
64738,1999,6,"menhaden",0.00232352299920833,27.526,-97.016,0.00100792270427398
64739,1999,6,"menhaden",0.000990400119410222,27.501,-96.852,0.000429912449189812
64741,1999,6,"menhaden",0.00667225717467062,27.139,-97.29,0.00288810007858304
64743,1999,6,"menhaden",0.00254701524342218,27.384,-97.289,0.00110474835656513
64748,1999,6,"menhaden",0.0309491158256397,27.787,-96.955,0.0132372305003051
64749,1999,6,"menhaden",0.00876841313394039,27.608,-97.137,0.00379147501585862
64767,1999,6,"menhaden",0.00174669369202898,28.361,-96.181,0.000757917699519587
64768,1999,6,"menhaden",0.00330253489229711,28.452,-96.243,0.00143190951376209
64769,1999,6,"menhaden",0.00128647282254564,28.517,-96.117,0.000558348974516195
64784,1999,7,"menhaden",0.0117151508667204,28.535,-95.623,0.00505825378814806
64785,1999,7,"menhaden",0.00886432550314965,28.504,-95.552,0.00383276519907943
64789,1999,7,"menhaden",0.00189748601074882,28.882,-95.278,0.00082328686308712
64793,1999,7,"menhaden",0.00292382337659007,28.634,-95.14,0.00126794763300975
64806,1999,7,"menhaden",0.00273313232465967,29.232,-94.744,0.00118536514389987
64807,1999,7,"menhaden",0.0203200758367252,29.378,-94.45,0.00873643192272948
64938,1999,7,"menhaden",0.0155319528562053,29.174,-89.943,0.00669359266531147
64939,1999,7,"menhaden",0.00269607908748984,29.156,-89.835,0.00116931669267579
65230,1998,11,"menhaden",0.00654033358988896,28.881,-90.193,0.00283118240853826
65235,1998,11,"menhaden",0.00296592560754956,29.098,-89.623,0.00128617871135641
65240,1998,11,"menhaden",0.00348963687369586,29.096,-89.689,0.00151289184910637
65242,1999,11,"menhaden",0.00687140513542706,29,-90.121,0.00297400719084458
65244,1999,11,"menhaden",0.0036946371864265,28.997,-90.124,0.00160160368893847
65251,1999,11,"menhaden",0.00499645787891312,28.989,-90.155,0.00216453108351948
65252,1999,11,"menhaden",0.0140602990419936,28.584,-90.741,0.00606378020697386
65398,1996,10,"menhaden",0.00174817714844597,30.205,-88.532,0.000758560832622088
65399,1996,10,"menhaden",0.0535477678336683,30.099,-88.495,0.022654231293214
